Point projet reporting,2017-10-13 10:00:00+02:00,2017-10-13 11:00:00+02:00,"Mehdi,

Un point ensemble pour que je te présente l'état des réflexions sur le sujet,

Gabriel",None
Tableau,2018-03-07 15:00:00+01:00,2018-03-07 16:00:00+01:00,None,None
Présentation Données prévisionnelles moyen terme,2019-10-03 11:00:00+02:00,2019-10-03 12:00:00+02:00,None,None
Récap Muttersholtz,2018-01-29 15:30:00+01:00,2018-01-29 16:00:00+01:00,None,Salle 22
CSE-Interne,2020-02-13 16:30:00+01:00,2020-02-13 17:30:00+01:00,None,None
"Nouvelle grille salariale ou pas, les préconisations du cercle de rémunération",2018-12-12 13:30:00+01:00,2018-12-12 14:30:00+01:00,None,None
CSE - Réunion Interne,2020-02-13 16:30:00+01:00,2020-02-13 17:30:00+01:00,None,None
dej,2020-03-04 12:45:00+01:00,2020-03-04 14:00:00+01:00,None,Lieu où l'on mange
[DS CNT] - Réunion à l''initiative de l'employeur,2019-11-12 14:30:00+01:00,2019-11-12 16:00:00+01:00,None,None
RDV SoGO,2020-02-14 14:15:00+01:00,2020-02-14 15:00:00+01:00,None,None
Soirée Linux,2018-04-11 18:00:00+02:00,2018-04-11 22:00:00+02:00,None,None
Test Mode Op pour Jeudi,2018-12-18 14:00:00+01:00,2018-12-18 15:00:00+01:00,None,None
Finalisation Pol Soc,2020-10-07 15:30:00+02:00,2020-10-07 16:00:00+02:00,None,None
réunion exceptionnelle Direction/CSE,2020-03-31 11:00:00+02:00,2020-03-31 12:30:00+02:00,"Join Zoom Meeting
https://zoom.us/j/936922527?pwd=Y2pVWHNpN2pYWHJ0dnBuZGRtQWdNUT09

Meeting ID: 936 922 527
Password: 316660

One tap mobile
01 70 37 22 46",None
Pré rencard,2020-03-31 10:00:00+02:00,2020-03-31 11:00:00+02:00,None,Visio
étude télétravail,2020-03-26 17:30:00+01:00,2020-03-26 18:00:00+01:00,https://zoom.us/j/6722398187,Visio
Point process Tableau,2018-04-27 16:00:00+02:00,2018-04-27 17:00:00+02:00,Pour rattraper le point de lundi 16/04,None
CSE - Plan dépenses SSCT,2020-03-17 17:00:00+01:00,2020-03-17 18:00:00+01:00,Conclusion des échanges : élaboration proposition cadre + plan dépenses SSCT,s32
Travail CSE,2020-03-02 14:45:00+01:00,2020-03-02 15:45:00+01:00,None,None
Réunion d'information pôle numérique,2018-09-26 14:00:00+02:00,2018-09-26 14:30:00+02:00,"Bonjour à tous,

Je vous propose une réunion mercredi pour évoquer des évolutions d'organisation au sein du pôle numérique + mon remplacement,

Merci,

Gabriel",None
Point Tableau,2018-07-02 10:00:00+02:00,2018-07-02 11:00:00+02:00,None,None
entretien SSCT,2020-06-02 17:00:00+02:00,2020-06-02 17:30:00+02:00,None,sur Jitsi
Négociation Rémunération - Point Modélisation Budget,2019-01-31 16:00:00+01:00,2019-01-31 17:00:00+01:00,None,None
Point data formation,2020-10-29 09:30:00+01:00,2020-10-29 10:30:00+01:00,None,None
CSE/DIR extraordinaire,2020-03-31 11:00:00+02:00,2020-03-31 12:30:00+02:00,None,None
Point Data,2019-09-24 15:00:00+02:00,2019-09-24 16:00:00+02:00,None,None
[CSE] Travail interne,2020-01-30 15:15:00+01:00,2020-01-30 16:00:00+01:00,None,None
Point Extraction Rescoop EU,2018-09-12 10:00:00+02:00,2018-09-12 11:00:00+02:00,"étude des demandes pur le proojet RESCOOP EU. Extraction de données du 06/16 à aujourd'hui : conso mensuel (réel ou estimé), liky/not linky, numéro de contrat.",None
echanges et prise de contact,2018-09-07 13:30:00+02:00,2018-09-07 14:15:00+02:00,None,None
Orientations Stratégiques,2020-10-23 11:00:00+02:00,2020-10-23 11:45:00+02:00,Salut à vous trois. Je vous propose ce créneau pour commencer à échanger sur le sujet et fixer un cadre (ou une ébauche de cadre). Belle fin de journée. Fred,https://visio.enercoop.org/cse
Négociation Rémunération - Séance 4,2019-03-01 10:30:00+01:00,2019-03-01 12:30:00+01:00,None,None
Tableau,2018-03-14 11:30:00+01:00,2018-03-14 12:30:00+01:00,None,None
Dej,2019-12-04 12:15:00+01:00,2019-12-04 13:15:00+01:00,None,None
Perso,2020-06-18 18:00:00+02:00,2020-06-18 19:30:00+02:00,None,None
Coopener V2 - Pot de départ,2017-09-22 18:00:00+02:00,2017-09-22 21:00:00+02:00,"Bonjour à tou.te.s,

L'heure de la mise en production de Coopener V2 arrive à grands pas... ET l'heure de mon départ également !

Je vous convie donc tous chaleureusement dans vos propres locaux autour d'un (ou plusieurs) verre(s) afin de clore cette année riche en tests Coopener V2... Euh... Anomalies... Euh... Émotions.

Votre TO DO :
1/ Préparer vos dernières questions sur Coopener V2
2/ Ramener un peu à boire et à manger
3/ Faire passer le message aux gens que j'ai oubliés (et j'en suis désolée)

Très bon week-end à toutes et à tous,
Adèle",Salle commune
Congé,2018-02-01,2018-02-02,None,None
Tableau,2018-03-09 16:00:00+01:00,2018-03-09 17:00:00+01:00,None,None
Point Zendesk,2018-06-26 15:00:00+02:00,2018-06-26 16:00:00+02:00,"Bonjour Mehdi,
Je te propose ce point pour qu'on discute du fonctionnement de Zendesk et de ton besoin par rapport à ça.

Cordialement.",None
Formation-Action Cellule RPS,2020-09-04 09:30:00+02:00,2020-09-04 17:30:00+02:00,None,None
Picnic Polnum au jardin des plantes !,2020-09-03 12:30:00+02:00,2020-09-03 14:00:00+02:00,"Chacun apporte son repas ! J'ai surement oublié des gens alors n'hésitez pas à leur dire.

On se retrouve au niveau du Jardin Alpin dans le Jardin des Plantes!

Mon numéro: Emmanuel Charon, 06 80 92 91 05",Jardin des Plantes
Soirée Linux (?),2018-12-05 19:00:00+01:00,2018-12-05 22:00:00+01:00,None,None
Formation MDD CV2,2017-12-21 14:00:00+01:00,2017-12-21 15:00:00+01:00,None,None
Point Tableau - polen n°2,2018-07-18 14:00:00+02:00,2018-07-18 15:00:00+02:00,"Bonjour,
Cette réunion pour faire un point d'étape et un état des lieux des actions prises aujourd'hui, à savoir :
- liaison des sources de données / calculs directement dans la source : Rachel, Gabriel, Claire
- lien avec Zoho : Mehdi et Alexandre avec Paola
Merci !",None
Perso/,2020-09-29 09:00:00+02:00,2020-09-29 10:00:00+02:00,None,None
Info DUP,2019-02-12 11:00:00+01:00,2019-02-12 12:00:00+01:00,None,None
Point équipe,2018-10-10 14:00:00+02:00,2018-10-10 14:30:00+02:00,"Bonjour à tous,

Je souhaite faire un point avec vous sur l'organisation avant mon départ,

Gabriel",None
Point rému,2020-06-17 09:00:00+02:00,2020-06-17 10:00:00+02:00,"https://us02web.zoom.us/j/82770952778?pwd=bUlpYVVYTWNnTHhVUjl1OFQyUThIdz09

ID de réunion : 827 7095 2778
Mot de passe : 109766",None
NégoRému,2019-01-23 17:00:00+01:00,2019-01-23 17:45:00+01:00,"Faire le point sur les négos, debrief derniere session, éventuelle comm' salarié·e·s, revendications à affiner pour prochaine session...",SalleDUP
Pentaho,2018-11-14 10:00:00+01:00,2018-11-14 10:30:00+01:00,discussion téléphonique avec Pentaho suite au téléchargement de la solution.,None
Expertise informatique,2018-03-08 15:00:00+01:00,2018-03-08 15:20:00+01:00,"- Formule excel pour base de contrats
Prévoir un code couleur pour les contrats définitivement résilié

- Formule excel pour tableau de suivi de missions. 
Code couleur : orange à échéance + 7, rouge à échéance + 15",None
Préparation des cartons pour déménagement,2019-10-29 11:00:00+01:00,2019-10-29 12:00:00+01:00,None,None
OFF,2019-04-19,2019-04-20,None,None
Coopener V2 - Formation Facturation,2017-10-02 09:30:00+02:00,2017-10-02 17:30:00+02:00,"Bonjour à tous,

Vous trouverez ci-dessous l'invitation pour la formation à la facturation de l'outil Coopener V2.

Je reste à disposition si besoin,
Bonne journée,
Adèle Roy",Salle 21 Gaïa
Réunion de cadrage Grands Compte,2016-12-07 16:30:00+01:00,2016-12-07 17:30:00+01:00,None,None
Mehdi - JAF,2017-09-06 16:00:00+02:00,2017-09-06 17:00:00+02:00,None,None
Travail syndical,2020-04-14 16:30:00+02:00,2020-04-14 18:30:00+02:00,None,None
EnerNoel,2018-12-10 12:30:00+01:00,2018-12-10 14:00:00+01:00,suite à mon mail mission secrète,Helios
Et si on réfléchissait à comment utiliser tous nos sacs en papier et cagettes ?,2017-05-30 12:40:00+02:00,2017-05-30 13:40:00+02:00,"Désolée, décidément, les dates ne conviennent à personne, mais on va y arriver :) Je vous propose d'en discuter le midi, mardi :)

Suite à mon mail :
Salut le cercle

(j'ai dû oublier du monde mais je ne connais pas la liste)

J'ai une proposition à vous soumettre concernant l'utilisation des sacs qui sont récupérés et stockés dans la cuisine et les cafet à chaque étage.

J'ai discuté avec Julien  V. pour voir ce qu'il est possible de faire et on a une solution qui sort du lot : installer, dans chaque bureau, à la sortie, et sans encombrer le passage, un bac avec les sacs dedans. L'idée serait de sensibiliser les occupants de chaque bureau à cela.

On peut demander à des volontaires de trouver une idée d'aménagement de ces bacs (on pourrait utiliser des poubelles vides, des cartons pas trop moches...)

Parce que si on laisse comme ça, on va devoir les jeter, Julien m'a dit que d'un point de vue sécurité incendie ce n'est pas autorisé de laissé autant de papiers et cagettes.

Je vous propose de faire un point fin mai. Je vous invite :)
-- 

Estelle

Autres idées :
- construction d'un punching ball
- envoyer un mail à l'équipe pour que les gens se servent en cagettes","sur les quais, pendant le repas"
Point Hebdo suivi factu Collectivités,2017-01-09 17:00:00+01:00,2017-01-09 18:00:00+01:00,"Je suis obligée de changer de créneau pour notre suivi hebdo.
Si c'est un créneau qui ne vous convient vraiment pas, merci de me le dire, j'essaierai d'en trouver un autre (mais c'est dur ...)
Merci et désolée pour ce changement,
Claire",S21
Point info Postgres,2018-05-25 11:00:00+02:00,2018-05-25 12:00:00+02:00,"à l'ordre du jour dans un ordre aléatoire : 
- Gestion du schéma tableau sur erp2-db
   - vues (structurée.. ? )
- Dump et sauvegarde de la base de données hébergée sous windows. ( accéssoirement avoir la taille d'une base de données ) 
- Import en local du dump produit par Easter-eggs",Salle 44
soirée Kezaco Hackathon,2017-06-15 18:00:00+02:00,2017-06-15 21:00:00+02:00,None,None
Préparation point infra,2019-01-03 11:00:00+01:00,2019-01-03 12:00:00+01:00,None,None
Réunion pilotage : AO La Rochelle,2017-07-10 15:00:00+02:00,2017-07-10 16:00:00+02:00,"Pour se connecter :
- Faire le 775
- Code : 1983#
- 2nd code : 0307

Traditionnelle réunion de pilotage suite à l'appel d'offre de La Rochelle que nous avons remporté :)
Bravo Marc !

Merci d'avoir au moins un représentant de chaque service invité",réunion téléphonique organisée par Marc Mourrieras
CSE,2020-02-19 10:00:00+01:00,2020-02-19 12:00:00+01:00,None,en Hélios
CSE,2020-03-04 10:00:00+01:00,2020-03-04 12:00:00+01:00,None,en Hélios
CSE,2020-03-18 10:00:00+01:00,2020-03-18 12:00:00+01:00,None,en Hélios
CSE,2020-04-01 10:00:00+02:00,2020-04-01 12:00:00+02:00,None,en Hélios
CSE,2020-04-15 10:00:00+02:00,2020-04-15 12:00:00+02:00,None,en Hélios
CSE,2020-05-13 10:00:00+02:00,2020-05-13 12:00:00+02:00,None,en Hélios
CSE,2020-06-10 09:30:00+02:00,2020-06-10 12:00:00+02:00,None,en Hélios
CSE,2020-02-05 10:00:00+01:00,2020-02-05 12:00:00+01:00,None,en Gaïa
Dej K.,2019-11-14 13:00:00+01:00,2019-11-14 14:00:00+01:00,None,None
RDV RGPD,2020-05-07 14:00:00+02:00,2020-05-07 15:00:00+02:00,Sur Visio : https://visio.enercoop.org/RGPD_prep_Seminaire,None
pair programming / ticketing,2019-01-17 13:30:00+01:00,2019-01-17 15:30:00+01:00,None,None
Save the Date: Formation SQL,2017-05-15 09:00:00+02:00,2017-05-17 17:30:00+02:00,"gardez bien ces dates dans vos agendas,
merci!
claire",Enercoop - SALLE GAIA pr les 3 jours
Point Explore,2019-09-10 15:00:00+02:00,2019-09-10 16:00:00+02:00,None,None
----------,2019-12-09 13:00:00+01:00,2019-12-09 14:00:00+01:00,None,None
foyer numérique,2020-03-18 14:30:00+01:00,2020-03-18 15:00:00+01:00,"Mehdi, 
Je te propose ce créneau pour avancer sur le foyer numérique. 
Je suis aussi disponible demain matin.
Fred",sur Zoom
Soirée Linux,2017-10-04 18:00:00+02:00,2017-10-04 22:00:00+02:00,None,None
Orientations Stratégiques,2020-11-05 10:00:00+01:00,2020-11-05 11:00:00+01:00,None,https://visio.enercoop.org/cse
statistiques,2018-11-15 11:15:00+01:00,2018-11-15 12:15:00+01:00,None,None
Point Situation,2019-01-15 13:00:00+01:00,2019-01-15 14:00:00+01:00,"Mehdi, 

Suite à notre rendez-vous, nous te proposons un second temps d'échange afin de faire le point et de te présenter les actions à mettre en place pour la suite. 

Merci",None
Répondre par mail à Estelle&Greg concernant le calcul précis des dépassements de puissance. Cf. mails + mot laissé sur le bureau de Raouya.,2016-11-03 14:00:00+01:00,2016-11-03 15:00:00+01:00,"Je vous envoie ce RDV à titre de pense-bête. De retour après 1 mois de voyage, j'aurai besoin d'avoir à ce moment-là, votre réponse sur ce sujet des dépassements de puissance. L'idéal serait de nous donner à moi et Grégory, au plus tôt (bien avant le 3 novembre) votre réponse :)",None
Ticket Restau !!,2019-04-30 11:30:00+02:00,2019-04-30 12:30:00+02:00,None,None
Restitution : Algorithmes de prévision opérationnels,2020-04-10 14:00:00+02:00,2020-04-10 15:30:00+02:00,"Albane et Emmanuel feront un résumé des algorithmes et du traitement de données actuellement en production.

Salle Zoom: 713-235-287
Mot de passe: 7FeJ3EgD&P
https://zoom.us/j/713235287",None
Point Estelle / Mehdi,2018-01-19 14:00:00+01:00,2018-01-19 14:45:00+01:00,None,Dans mon bureau
point Levée de fonds,2018-10-01 10:30:00+02:00,2018-10-01 11:00:00+02:00,None,Bureau de Mehdi
GT NAO,2020-06-15 18:00:00+02:00,2020-06-15 20:00:00+02:00,J'ai mis 20h mais on peut cesser avant.,None
CSE - Réunion Interne,2020-01-29 17:00:00+01:00,2020-01-29 17:55:00+01:00,None,Salle Hélios
Changement dans la branche,2018-10-10 17:00:00+02:00,2018-10-10 17:30:00+02:00,"Hello, 
Suite au point avec Gabriel, je vous propose un premier temps entre nous, si jamais il y a des questions ou des suggestions pour la suite des événements. 
Merci d'avance pour votre participation, 
Audrey",None
Ticket restaurant,2019-02-04 11:30:00+01:00,2019-02-04 12:30:00+01:00,Ticket Restaurant,RH
travail syndical,2019-11-14 14:00:00+01:00,2019-11-14 15:00:00+01:00,None,None
Réunion raison d'être et plan de formation,2020-10-09 14:00:00+02:00,2020-10-09 15:30:00+02:00,None,None
heures CSE,2020-02-03 11:30:00+01:00,2020-02-03 11:50:00+01:00,"salut les collègues du CSE !

Petit rappel dans vos agendas : renseigner vos heures CSE. 

Les fichiers sont le Clood : CSE - NATL - Privé / FonctionnementCSE / Suivi_Heures

Si vous avez des difficultés, ne restez pas bloqué·e·s et appelez-moi au 542 ou au 06 63 87 80 49

J'ai besoin de vos heures avant lundi midi. 

Pour vous donner un peu de motivation, il y aura des gages pour les retardataires qui devront payer leur tournée de croissants, miam !

Merci à celles et ceux qui ont déjà fait leurs devoirs. Et merci d'avance aux autres !

N'oubliez pas l'essentiel : vous êtes formidables et on ne lâche rien ! :-)

Belle journée et très bonne fin de semaine !

Fred",sur le Clood
Relance/,2017-08-22 16:30:00+02:00,2017-08-22 17:30:00+02:00,None,None
Préparation Avis,2020-03-30 16:30:00+02:00,2020-03-30 18:00:00+02:00,L'invite Zoom sur la liste,None
formation WIKI,2016-09-14 10:00:00+02:00,2016-09-14 10:30:00+02:00,Je vous propose une formation WIKI avec David N pour juste voir les bases de la création de pages WIKI dans le cadre de la mise en place d'une documentation Coopener,None
Réunion GT Facturation,2017-03-22 17:30:00+01:00,2017-03-22 18:30:00+01:00,"Sujet de la réunion :

    Former et animer le groupe de travail facturation
    Définir la raison d'être du Gdt",Quatrième étage (
Réun pilotage SIBVA,2017-03-16 17:00:00+01:00,2017-03-16 18:00:00+01:00,None,None
RDV Perso,2020-04-01 15:15:00+02:00,2020-04-01 16:00:00+02:00,None,None
Point back-office,2016-12-19 15:00:00+01:00,2016-12-19 16:00:00+01:00,"Bonjour à tous,

Suite à une discussion avec Kevin, je programme cette session. L'objectif sera d'échanger sur : 

- Présentation des activités du Back-Office
- Gestion actuelle de Nantes Métro + région PDL
- Problèmes encore à résoudre sur le dossier ?

Merci,

Gabriel",None
GT résolutions gouvernance,2017-03-02 18:30:00+01:00,2017-03-02 19:30:00+01:00,"Je viens de penser à notre fameux créneau de GT, donc par peur d'oublier je crée un petit événement.
De mon côté je suis disponible !
On pourra inviter d'autres gens à partir du moment où on aura envoyé le CR au collège salariés",None
Self-Défense,2019-11-12 13:00:00+01:00,2019-11-12 14:00:00+01:00,None,Salle Hélios
EnerNoel,2018-12-03 12:30:00+01:00,2018-12-03 14:00:00+01:00,Suite à mon mail mission secrète,Helios
RDv syndical,2020-02-14 15:30:00+01:00,2020-02-14 17:30:00+01:00,None,None
Formation agile scrum,2019-06-26 14:30:00+02:00,2019-06-26 17:30:00+02:00,None,None
Point Extract' REScoop Plus,2018-09-27 15:00:00+02:00,2018-09-27 16:00:00+02:00,None,Salle 42
point REX RT BO,2017-11-02 16:00:00+01:00,2017-11-02 17:00:00+01:00,"Kevin, je propose ce rdv pour effectuer le retour d'expérience sur RT, dis moi si c'est bon pour toi et j'invite le reste du BO.",None
Réu Pilotage Groupe UP,2017-03-16 11:00:00+01:00,2017-03-16 12:00:00+01:00,None,Salle 32 (SRC)
RDV médical,2020-04-24 12:00:00+02:00,2020-04-24 13:00:00+02:00,None,None
EnerNoel,2018-12-06 12:30:00+01:00,2018-12-06 14:00:00+01:00,suite à mon mail mission secrète,Helios
Déjeuner du pôle numérique,2018-10-25 12:00:00+02:00,2018-10-25 14:00:00+02:00,"Premier déjeuner de la nouvelle monture de la gouvernance du pôle numérique ! Il est obligatoire pour les salarié?e?s Enercoop mais pris en charge par la coopérative. Nous nous réunirons en Hélios et Benjamin nous parlera de l'infrastrure de nos serveurs !
Moment d'échange et de convivialité au sein de notre pôle, il ne s'agira pas que ça :)

Merci de signaler votre présence ou justifier votre absence auprès de Gabriel afin que nous puissions commander le bon nombre de déjeuners.",Hélios
